"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""cold""][word=""day""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2019-11-16","casual wear, or can be dressed up by pairing them with textury corduroy trousers. </s><s> There''s nothing more welcoming on a","cold day","than stepping into a pair of classic clogs whether sitting fireside at home or making a quick coffee run. </s><s> This"
"2019-11-21","stuck in the middle of the zipline, but Corden was on the ground, pulling him by the foot to the other side. </s><s> Being the first","cold day","of the season in Los Angeles, Styles donned a navy blue peacoat with a white cable knit sweater. </s><s> Body heat: He and Corden"
"2019-11-27","clubs. </s><s> Oh, and it''s the day before Thanksgiving. </s><s> Last year I did a pint of Fireball. </s><s> Shockingly, it wasn''t that bad on a","cold day",". </s><s> And really, what''s the big deal about a stomach ulcer? </s><s> My partner this year has selected vodka, so I''ll just bring"
"2019-11-29","illness or falls"". </s><s> ""Overnight mist and freezing fog patches are possible across Central England, leading to a","cold day","on Saturday. </s><s> Across the far South and South West, temperatures could recover a little on Saturday, with a small chance"
"2019-12-10","30 degrees. </s><s> It won''t be too breezy, but enough wind will create wind chills in the 20s. </s><s> Thursday: It will be another","cold day",". </s><s> Temperatures will start in the teens, then rise to the middle 30s with mostly sunny skies. </s><s> Calmer winds will mean"
"2019-12-23","to witness its longest cold spell in December after 1997 with the Meteorological Department predicting another","cold day","on Tuesday. </s><s> Surfing While Balmoral Burns </s><s> Two maps have dominated my Twitter timeline over the weekend. </s><s> One (shown"
"2019-12-25","to take gratitude from the misfortune of others, but it did put my struggles in perspective. </s><s> I also thought it would be a","cold day","in hell before I''d do that again. </s><s> But sometime in mid-November, hell must have gotten a Nor''easter, because I got a"
"2019-12-26","oak and maple trees and a bubbling creek. </s><s> In the spring, butterflies and honey bees are their constant companions. </s><s> On a","cold day","in early winter, a woodpecker chatters away on an old tree branch overhead and nearby, the soft crunching sound of"
"2019-12-30","another chapter to its name in the NFC Championship Game at Soldier Field for a chance to head to Super Bowl XLV. </s><s> It was a","cold day","for a game in Chicago, one that didn''t feature much offense, but the Packers grabbed a 14-0 lead heading into the fourth"
"2020-01-06","can have on their lungs, according to a University of Alberta cold-weather exercise physiologist. </s><s> ""If it''s a really","cold day","in February, a high-intensity run or ski race could change your life,"" said Michael Kennedy. </s><s> He explained the problem"
"2020-01-07","the weather, but you can control what''s happening indoors. </s><s> Long, hot showers and baths may be comforting after a","cold day",", but they can actually worsen dry skin. </s><s> Use lukewarm water instead of hot and limit your time to 5-10 minutes. </s><s> Once you"
"2020-01-09","about to get even colder tonight, according to Ireland''s Weather Channel''s Cathal Nolan. </s><s> ""After what was a bitterly","cold day","in many parts of the country temperatures will fall away further this evening and early tonight with a widespread sharp"
"2020-01-16","their weapon in favour of normal life. </s><s> This way they will not face the wrath of the defence forces. </s><s> Another bitterly","cold day","leads to messy commute in Edmonton, but relief is on the way </s><s> EDMONTON -- For another consecutive day, Environment"
"2020-01-17","but temperatures are not expected to dip drastically in the next eight to 10 days. </s><s> ""There''s almost nil chance of","cold day","or cold wave conditions returning to Delhi in the remaining winter season,"" he said. </s><s> The national capital had reeled"
"2020-01-17","Airport reports 1.5% increase in passengers served in 2019 </s><s> Friday Afternoon Update </s><s> Good afternoon, everyone. </s><s> It''s a","cold day","in the bluegrass state as clouds continue to thicken ahead of our weekend storm system. </s><s> This will bring high winds for"
"2020-01-22","to increase. </s><s> 5. </s><s> ''How can the world be getting warmer? </s><s> It is really cold today.'' </s><s> You probably know someone who has said on a","cold day",": ""brrrr, it is cold out there, so much for global warming"". </s><s> Saying it is cold where I am therefore climate change is not"
"2020-01-26","are cool and move out from that agreement. </s><s> I will start the list and then you can expand on it: </s><s> * Sipping a warm drink on a","cold day",". </s><s> * The day you realize your cold is getting better. </s><s> * A great stretch after a full night''s sleep. </s><s> These are just a few; I"
"2020-02-02","admitted what Trump did was ""wrong,"" ignoring that it wasn''t just wrong, but criminal, and the fact that it would be a","cold day","in hell before she or anyone else in her party allowed a Democrat to do one tenth of what Trump has done since taking office"
"2020-02-03","hung over isolated places over Punjab this morning, with visibility being reduced to 25 metres. </s><s> Yesterday (Sunday),","cold day","conditions (day temperatures of 16 degrees Celsius or below) were observed at isolated places over South Madhya"
"2020-02-09","literally shivering"" </s><s> Another fan, @nic_j_goodman commented: ""Fully enjoying that despite the fact it''s clearly a","cold day","none of the Islanders have thought to put any clothes on."" </s><s> While @TomJebb8 tweeted: "" If that cold why don''t they go and"
"2020-03-02","and ice is going to form again overnight. </s><s> Met Eireann says: ""Frost and ice will clear slowly this morning. </s><s> It''ll be a","cold day","with a moderate to fresh westerly wind bringing sunshine and showers. </s><s> The showers will be most frequent in the"
"2020-04-01","man told him he couldn''t pay him but he had a small gift he would like to share. </s><s> And the stranger passed the gift on to me that","cold day","in 1986. </s><s> All because I let him throw a dozen pitches or so. </s><s> It''s a gift I still have today, though I won''t get to use it,"
"2020-04-25","at Wheatley Hill. </s><s> We had a good team out, Johnny Wright, Anderson, Harburn, they all played, but it was a bitterly","cold day","and the ground was rock hard. </s><s> I dived to make a save and broke my kneecap. </s><s> ""Bishop were good though and they took me to"
"2020-04-28","phone, to allow two-way communication. </s><s> Homesick: I''m a College Student Locked Out of the Bay Area </s><s> Growing up, a","cold day","to me meant 60 degrees, Sunday mornings meant biking to the farmers market, and free time meant bodysurfing near"
"2020-05-22",", and so forth."" </s><s> The only way to curtail such overreach, he adds, is to ""shrink the power of the state, and it will be a","cold day","in hell when that happens."" </s><s> It certainly won''t happen any time soon, given the unprecedented shutdown of the economy"
"2020-06-16","bokens forfattere, to perform yang bermutu. </s><s> Ang hirap for her where I Can Buy Suhagra owned different. </s><s> However, some","cold day",", against another de grondtekst his Desk home from school, we in any a long talk with. </s><s> Ol Tudo can upload steps"
"2020-07-21","certain: Put me in front of any of this heat on a baseball or softball field, and I''m freezing up faster than hot water on a","cold day",". </s><s> Video: Arsenal''s Pierre-Emerick Aubameyang laughing as he loses track of Mings before Aston Villa''s goal </s><s> In some"
"2020-08-12","life. </s><s> Coaching. </s><s> Mentoring. </s><s> Putting out fires, saving people. </s><s> And three little mouths to feed at home. </s><s> That long ago","cold day","in Franklin when Henderson visited Dean College had him thinking ""this is not for me."" </s><s> Too cold in Framingham and"
"2020-10-16","man. </s><s> He was charged in 1985, acquitted in a first trial and convicted in a second. </s><s> He was 33 when released on bail that","cold day","in 1993, and acquitted in 1995. </s><s> Morin was an odd character, who played the clarinet and sax, kept bees, spoke in a unique"
"2020-11-17","$10,000. </s><s> Brace up: Cold days ahead in Andhra due to La Nina effect </s><s> VIJAYAWADA: On November 11, Anantapur experienced a","cold day","with minimum temperature touching 14.7 degree Celsius, which was 6.4 degree Celsius below the normal temperature of"
"2020-11-17",", I can''t really say. </s><s> The concern is, it''s almost impossible for you to have nice, warm air, and still fresh air on a","cold day",". </s><s> And putting fans on just moves the same unfiltered, dirty air around. </s><s> Q. Is it safe to gather outside with no masks on? </s><s> We"
