"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""black""][word=""coat""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2021-10-04","by her husband Abhishek Bachchan and daughter Aaradhya. </s><s> While Jr Bachchan looked dashing as ever in his long","black coat","and matching pants, Aaradhya looked pretty as a peach in her floral attire, red jacket and a crossbody bag. </s><s> After"
"2021-10-21","looks young enough for the role (Paul is 15 when the novel opens) and can certainly strike a Byronic pose, complete with","black coat","and anguished hair. </s><s> The actor has his moments in ""Dune,"" including in an early scene with Rampling''s Reverend Mother,"
"2021-11-17",". </s><s> Fans of the hit BBC show will be in their element at this immersive escape room experience. </s><s> You can don the the sweeping","black coat","and royal blue scarf (from Benedict Cumberbatch''s iteration) of the iconic detective for 90-minutes of complex clues"
"2021-12-08",". </s><s> James could be seen smiling wide for the camera as Megan happily snapped pics of her new beau, looking stylish in a","black coat","and dark glasses. </s><s> Megan and James posed for a mirror selfie as they headed back to the hotel, showing off the Love"
"2021-12-15","her friend were last seen on Monday evening </s><s> 2 </s><s> Emily Durkin, 13, was believed to have been wearing her school uniform and a","black coat","</s><s> They are believed to have travelled on a train together from Paddock Wood railway station to London. </s><s> Danielle is"
"2022-02-25","gold harp gown hit the right note of camp </s><s> The golden hardware was a particularly campy highlight: a floor-skimming","black coat","came peppered with golden sink tap handles, while skirt suits came bedecked with golden cutlery brooches and"
"2022-02-25","added more NYPD patrols, including to that specific station, amid an uptick in subway crimes. </s><s> The suspect was wearing a","black coat","with hood up and blue jeans. </s><s> He was also wearing a black face mask, black shoes and blue jeans. </s><s> Ukrainian marine"
"2022-03-11","South London community of Peckham, she was equally affable. </s><s> ''She was always well put-together, and wore a smart","black coat",", black trousers and black court shoes, with her hair tied in a bun,'' recalls a young professional woman who lived"
"2022-04-12","will be further determined by other coat-related genes. </s><s> Chocolate is derived from a genetic mutation of the gene for a","black coat","which in a dilute form becomes chocolate. </s><s> While chocolate can appear as points in several breeds like the Balinese and"
"2022-09-04","pale yellow to tan colored fur covered by spots that transition to rosettes on the sides, although a melanistic","black coat","appears in some individuals. </s><s> The jaguar''s powerful bite allows it to pierce the carapaces of turtles and tortoises,"
"2022-09-15","and butterfly locs to pigtail plaits </s><s> NEW YORK, NEW YORK - FEBRUARY 16: A guest is seen with pigtails, braids wearing","black coat",", golden earring outside Collina Strada during New York Fashion Week on February 16, 2022 in New York City. </s><s> (Photo by"
"2022-09-15","Affair </s><s> Goofy Much? </s><s> Keeping it comfy and casual, Janhvi looked the cutest in a black mini dress which she styled with a","black coat",". </s><s> Instagram </s><s> Polka fun </s><s> Keeping it cool and casual, Janhvi Kapoor looked cute in a black and white polka dress. </s><s> Wavy curls"
"2022-10-02","was the same necklace she wore for Prince Philip''s funeral. </s><s> Kate''s only daughter Princess Charlotte also wore a","black coat","dress like her mum, which she paired with a grown-up black hat. </s><s> She wore a horseshoe brooch, a gift from her late"
"2022-10-29","on Wednesday about her ''raw'' split from Justin McKeone after just seven months of marriage. </s><s> Bella Hadid looks edgy in","black coat","dress before switching into a red gown at fashion show in Qatar </s><s> Up next </s><s> Author </s><s> Bella Hadid looked edgy and chic as she"
"2022-10-29","on Friday at Naomi Campbell''s couture fashion and art charity show at Doha, Qatar. </s><s> The runway sensation, 26, wore a","black coat","dress with a chunky silver chain around the neckline, before switching into a stylish red gown with a head cape to attend"
"2022-11-02",". </s><s> She cut a more casual figure in pink workout leggings and matching sports bra with black and white trainers and a","black coat",". </s><s> She kept her makeup palette natural and wore her blonde tresses pulled back from her face as she held hands with her"
"2022-11-21","from the paparazzi as security rushed them out of the restaurant. </s><s> DiCaprio wore white sneakers, black jeans, a puffy","black coat",", and a baseball cap and mask that concealed most of his face. </s><s> While Hadid was wearing a midriff top, a leather jacket and a"
"2023-01-12","the smaller provincial towns and know how little, in those centres, money has to do with education. </s><s> He had a short","black coat","with very broad and long lapels, a starched collar that hesitated between the Shakespeare and the"
"2023-01-12","devils are, just describe one for us. </s><s> Elizabeth - Tasmanian devils are a small dog-sized black creature. </s><s> They have a","black coat","with a white stripe under their chest and they''re very well-known for their piercing nocturnal scream which is I think"
"2023-02-05","prints have been pared back for autumn/winter ''23. </s><s> In their place, a single floral motif, appearing on both a simple","black coat","and silver mini dress. </s><s> Maximalists won''t be disappointed, though, there were still plenty of metallic patterned"
"2023-03-18","partner, 37, looked to be on a mission as they stepped out for a walk in Paris. </s><s> Alexa looked effortlessly stylish in a long","black coat",", which she paired with a black chunky knit scarf, to keep the chilly temperatures at bay. </s><s> She showed off her chic sense of"
"2023-06-18","then-Secretary of State Condoleezza Rice visited U.S. troops at Wiesbaden Army Airfield in Germany dressed in a sharp","black coat","trimmed with gold buttons and a striking pair of knee-high black boots with a slim high heel. </s><s> Washington Post fashion"
"2023-07-13",", and seal (brown) with white. </s><s> The Blue Boston Terrier is caused by a mutation of the color gene, resulting in a diluted","black coat",". </s><s> Aside from their unusual color, the Blue Boston Terrier is typically the same as any other color in personality and"
"2023-09-22","white with shoulder-length brown hair, slim build, and around 5ft 8in tall. </s><s> She was last seen wearing a school uniform,","black coat","with a black school bag. </s><s> Anyone who has fresh information should contact Nottinghamshire Police on 101 for any"
"2023-10-02",". </s><s> It is a rare coat and is not recognized as the breed standard in any country. </s><s> 5. </s><s> White and Black-Landseer </s><s> The white and","black coat","or Landseer coat is a white base coat with black markings and black ears. </s><s> Their saddle and rump area is also often black. </s>"
"2023-10-31","enough to satisfy Philo-philes (like Swifties, her fans go by a collective name). </s><s> Highlights include an oversized","black coat","(£3,500), a roomy cream shirt (£900) and a slew of deftly tailored trousers. </s><s> Was it groundbreaking? </s><s> No. </s><s> But nor would"
"2023-11-05","as being five feet nine inches tall and 176 pounds with brown hair and hazel-coloured eyes. </s><s> He was last seen wearing a","black coat",", black pants and black hat. </s><s> Officials say Hopley has a history of assault and sexual assault, and committed three"
"2023-11-23","went back inside to finish their meal. </s><s> The reality star rocked a bright pink Mötley Crüe t-shirt, blue jeans and stylish","black coat","for the outing. </s><s> She teamed the outfit with black boots and wore brown sunglasses with yellow frames. </s><s> Her blonde tresses"
"2023-11-29","the restaurant staff. </s><s> He looked typically stylish for the outing, teaming a baby pink jumper with a skinny white scarf,","black coat","and fur-lined Gucci boots. </s><s> Alistair opted for a monochromatic ensemble as he layered a grey roll neck jumper under a"
"2023-12-25","months after welcoming her first son with Travis Barker, Kourtney, 44, went for a sleek look this time around in a long","black coat",". </s><s> Credit: Courtesy of Nicky Hilton/Instagram </s><s> Friendly Faces </s><s> ""We''re back sledding and sliving!!!"" </s><s> Kim captioned an"
"2024-01-03","Charles. </s><s> Outstanding outfits from 2022... </s><s> Elegant in Black </s><s> Turning to her designer of choice Laura Green, Zara wore a","black coat","dress with fit and flare skirt, silk high neck collar and a coordinating silk belt </s><s> Arriving at Westminster Abbey for the"
