"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""market""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2020-02-19","region. </s><s> North America is predicted to account for a total of 46% of the total income generated by synthetic biology","market","by 2019. </s><s> Excellent Growth of Insulation Gate Field Effect Transistor Market 2019 : Top Key Players - ABB Ltd, Fujji"
"2020-02-24",","" the researchers write. </s><s> ""Instead, despite rising senior population, participation [in the reverse mortgage","market","] decreased between 2011 and 2018, from 73,112 to 33,000 mortgages."" </s><s> Based on 2018 data released under the Home"
"2020-02-27","of coal are increasingly being built in emerging economies like India and it accounts for more than 50% of the total","market","share. </s><s> Turbogenerators are used as an alternate source of energy and this is another factor driving the"
"2020-03-06",". </s><s> Now corrections do not usually occur so abruptly in a matter of five days but this one did and it may not be over. </s><s> But the","market","will eventually find a bottom and at that point there will be buying opportunities abound."" </s><s> USA Today noted that the"
"2020-03-12","those responsible for the rocket. </s><s> Rose White, Public Affairs Director for Triple A says crude in the U.S. trading","market","is going for $33 a barrel, a 41 percent drop from a year ago. </s><s> White says a big factor for the cheaper prices is a lower demand"
"2020-03-25",": EFCC arraigns fake Atiku''s aide for N100m campaign fraud </s><s> The governor earlier announced the closure of the biggest","market","in Port Harcourt - Oil Mill Market. </s><s> BioSig subsidiary NeuroClear acquires license for a broad-spectrum anti-viral"
"2020-03-26","important, said Goral, adding when curfews or states of emergencies are declared, people tend to buy pasta from the","market",", which is cheap. </s><s> But pasta is not an ideal meal due to its high calories and low nutritional value. </s><s> He recommended that"
"2020-04-16","of the fiscal, exports may start showing nominal growth depending on the condition evolving in the international","market",". </s><s> Further with major global players including China, the US, economies of Europe, Japan, South Korea, Australia,"
"2020-04-06","towards digital learning, which in turn is fueling growth of the education technology and smart classroom","market","across the globe. </s><s> Smart Classrooms are technology enhanced classrooms that foster opportunities for teaching and"
"2020-04-12","1 - Executive Summary - Global Smoking Cessation Products Market </s><s> This chapter features smoking cessation products","market","dynamics including drivers, challenges, opportunities, and latest trends in the global market. </s><s> The chapter also"
"2020-05-07","is expected to show just how thoroughly the economic collapse caused by the coronavirus has eviscerated the U.S. labor","market",". </s><s> Glassdoor economist Daniel Zhao bluntly predicts ""the single worst jobs report in history"" when the Labor"
"2020-05-03","America, South America, Europe, Asia-Pacific, Middle East and Africa)- Industry Trends and Forecast to 2025 </s><s> This","market","report defines the market trends and forecast the upcoming opportunities and threats of the mold release agents"
"2020-05-21","on the European market in Q3 2020, but it is also likely to hasten the integration of Ukraine with the European gas","market",". </s><s> Download publication: European gas storage: backhaul helps open the Ukrainian safety valve by Simon Pirani and Jack"
"2020-05-24","4.00 per cent. </s><s> Consequently, the reverse repo rate stands adjusted from 3.75 per cent to 3.35 per cent, in line with the","market","expectation. </s><s> The Bank rate and Marginal Standing Facility (MSF), stands adjusted at 4.25 per cent from earlier 4.65"
"2020-06-22","this year. </s><s> In February, shares went to the moon, more than tripling from $11 to an intra-day peak of $42. </s><s> Since the","market","sell-off that dragged down shares, the company has only partially rebounded. </s><s> That''s looking to change today, with the"
"2020-06-30","with new construction projects also boost the demand for wood flooring. </s><s> Moreover, many of the leading companies in the","market","have increased their strategic plans to sustain in the market following the pandemic, armed with marketing hacks like"
"2020-06-29","class, so that all checks out. </s><s> That means we can expect 7-12 more commitments in this class! </s><s> Baltic Exchange: Maritime","market","highlights 22-26 June </s><s> Both HS3 route from east coast South America and HS4 route from the US Gulf have been climbing"
"2020-07-01",". </s><s> That''s a hell of a lot for a screen that only runs at 1080p. </s><s> So, who exactly is BenQ''s big black screen for? </s><s> It''s a small","market",". </s><s> If you''re someone who is heavily into competitive twitch shooters -- in the sense that games like Counter-Strike,"
"2020-08-09","(IAC), Occidental Petroleum (OXY), J2Global (JCOM), ZoomInfo Technologies (ZI), Novavax (NVAX) after","market","close </s><s> Thursday: Tapestry (TPR) before market open; Applied Materials (AMAT) after market close </s><s> Blue JaysMoreland"
"2020-08-12","tonnage, the reach stacker market can be bifurcated into high, medium, and low. </s><s> Based on drive type, the reach stacker","market","can be bifurcated into diesel/gasoline type and battery type. </s><s> In terms of end-user, the reach stacker market can be"
"2020-08-12",", Kuala Lumpur and Singapore. </s><s> 4 Lessons Web App Designers Can Learn From Google </s><s> There''s a reason why Google dominates","market","share for things like search engines, web browsers, email clients and cloud storage services. </s><s> It knows exactly what"
"2020-09-09","massive amounts of cash from the US Treasury and the Federal Reserve into the coffers of corporate America, the stock","market","and the pockets of the super-rich. </s><s> The richest have seen their wealth rise while tens of millions of workers lost their"
