"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""black""][word=""jacket""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2020-12-03","will be revealed on this later."" </s><s> Ogura continued, ""Next up, we have Kyo. </s><s> Kyo is a new man and now appears with his sleek","black jacket",". </s><s> He''ll also be wearing his bandana except for in alternate costumes, and so that''s pretty exciting. </s><s> ""Finally, we have"
"2020-12-07","seen wearing a pair of black three-quarter pants, a short tank top with either black, pink or red flowers, and a blue or","black jacket","with peach-coloured slippers. </s><s> Meanwhile, reports are that 31-year-old MAYRA GAIMES of Cornelio Street, Woodbrook,"
"2020-12-07","tall with blonde hair and blue eyes at the time of his disappearance. </s><s> He was wearing a black turtleneck, blue jeans, a","black jacket","and a black knit cap. </s><s> For more information about everything WestJet, please visitÂ westjet.com. </s><s> Â </s><s> Protest staged in"
"2021-01-28","build and blonde hair. </s><s> He was wearing a high visibility reflective vest, black and yellow coloured ear protection, a","black jacket","and pants, brown boots, and a black neck warmer pulled up over his face. </s><s> Officers searched the area at the time, but did"
"2021-02-17","wrapped up for chilly elements, with Ferne wearing a huge puffer jacket. </s><s> Jack, who is a model, looked handsome in his","black jacket","and matching woolly hat. </s><s> The pair haven''t been together long but are already living together. </s><s> Last month Ferne could"
"2021-03-01","Instagram story showed the same man who was sat at the computer, and Jesy with her back to the camera while wearing the","black jacket","with her black and white trousers. </s><s> While Sunny is yet to reveal anything on his social media, he has posted pictures and"
"2021-04-24","Kristina Keneally on-air what she thought of Home Affairs'' attempted ban. </s><s> This resulted in Keneally shrugging off her","black jacket",", rolling her eyes and revealing a pristine white tank top, much to Karvelas'' amusement. </s><s> The sentiment ""Surely they"
"2021-10-01","Avenue on Sept. 27 at approximately 10:00 p.m. and was believed to be wearing jeans, gray tennis shoes and possibly a","black jacket",". </s><s> Archer was driving a 2013 Toyota Highlander, white in color, with Idaho license plate K562919. </s><s> Archer does not have a"
"2021-10-13","off their styles before the judge. </s><s> Boma was spotted dressed in a wine jean trouser, a see-through round neck top, and a","black jacket","to match. </s><s> With a lovely chain around his neck, the BBNaija star walked proudly before his mates </s><s> For their outstanding"
"2021-11-02","Hamilton area. </s><s> He''s described as white, with a slender build, blue eyes and long, dirty blonde hair. </s><s> He was wearing a","black jacket",", black pants, red toque, red Nike high-tops and a dark backpack. </s><s> Anyone with information is asked to contact police or"
"2021-11-03","published a snapshot of herself posing outside of the chopper on Instagram on Thursday. </s><s> In a white sun hat, a long","black jacket",", and dark sunglasses, the Toxic singer looked stylish. </s><s> ""We''re getting on a chopper,"" she said in a subsequent video. </s>"
"2021-11-09","food and drinks at the Italian restaurant with a gal pal </s><s> He friend opted for baby blue-patterned sweatpants with a","black jacket","over a t-shirt. </s><s> The duo could be seen chatting and laughing while taking bites and sips of their food and drinks. </s><s> By the"
"2021-12-25","wrote, ''Merry Christmas from Santa and US.'' </s><s> The picture is from the couple''s South Africa trip. </s><s> The duo is seen wearing a","black jacket","with a hoodie, posing with Santa Claus showcasing a good Xmas they are spending together in South Africa. </s><s> Last week,"
"2021-12-15",". </s><s> The employee refused, prompting the suspects to assault him. </s><s> Both suspects were described as a Black males. </s><s> One wore a","black jacket","with orange stripes, a baseball cap and black shoes. </s><s> The second wore black clothing, a baseball cap and black shoes. </s>"
"2022-01-09","eyelashes, and was wearing a medical mask. </s><s> Police also said she was carrying a gold purse and wore a distinct red and","black jacket","with the hood up during the robbery. </s><s> UP Colleges, Universities closed till January 16 - Details </s><s> UP reported over 4,000"
"2022-01-10","by pink tones. </s><s> The knitted woollen cap completed her look. </s><s> Hina Khan also carried a black purse with her. </s><s> Hina Khan wore a","black jacket","that had sky-blue hues and she paired it with a pair of white denims and a pair of sports shoes. </s><s> The real highlight of her"
"2022-02-05","tools and machinery were stolen. </s><s> ""One suspect is described as wearing black trousers, a dark blue hoody underneath a","black jacket",", along with a black balaclava. </s><s> ""A dark saloon vehicle is thought to have been used. </s><s> ""Anyone with information can report"
"2022-02-09","event, the Keeping Up With the Kardashians alum rocked a low-cut lace bodysuit, pairing it with a black cross choker,","black jacket",", and pumps. </s><s> And it looks like she twinned with Alabama who also sported a similar lace bodysuit! </s><s> Take a look (below): </s><s> For"
"2022-02-22","the clerk when he told them to stop stealing. </s><s> They are described as white males, one wearing a gray stocking cap and a","black jacket",", the other wearing a blue ""Champion"" hoodie, blue jeans and yellow shoes. </s><s> They left the scene in a blue Dodge vehicle. </s>"
"2022-02-19",", black hair. </s><s> When last seen she was wearing black jogging trousers, a green Adidas hooded top and a knee-length","black jacket",". </s><s> Extensive enquiries are underway to locate Nadia and officers are continuing to speak to her family and friends for"
"2022-03-30","tall, slim, and has short dark hair. </s><s> READ MORE: Police at scene of suspected Southampton murder </s><s> He was wearing a long","black jacket","with a hood. </s><s> It''s thought the jacket was similar to those made by Canada Goose. </s><s> He was wearing black trainers with white"
"2022-03-03","dungarees which she wore over a beige jumper. </s><s> Gigi, 26, sported a dark blue shirt mini dress which she paired with a","black jacket",". </s><s> The star drew attention to her look with a pair of thigh-high black leather boots and carried a matching handbag. </s><s> After"
"2022-03-05","Cambridge Sports Hall seemed to be middle-aged. </s><s> His costume was immaculate, with white dress shirt and trousers and a","black jacket","with white trimmings and his top hat and cane were a cue for him to sing his signature tune, ''Give Me The Moonlight...'' </s><s> His"
"2022-03-12","depicts someone just out of frame holding a pistol upside down while exposing a magazine of ammunition. </s><s> The sleeve of a","black jacket","is just visible in the corner of the photograph -- the sleeve of a jacket Nasuti says he gave to TJ as a gift six months ago. </s>"
"2022-03-15","of the Galaxy star wore a black face mask to protect herself from the virus. </s><s> The Avatar star''s better half wore a","black jacket","over a similarly-colored t-shirt, and a pair of blue jeans. </s><s> He walked in a pair of study-looking brown boots, and his"
"2022-03-15","stepped out into the sunshine, where she shared a hug with her father Bryan Lourd. </s><s> Austen, meanwhile, kept it casual in a","black jacket","and sweats. </s><s> The actor was spotted carrying various garment bags as he helped load up their belongings. </s><s> Newlyweds! </s>"
"2022-03-16","the star we fell for then. </s><s> Madonna stands in the lobby of one of New York''s fancy East Side hotels. </s><s> She is a study in black:","black jacket",", black skirt, black mod. </s><s> ""I''m here less than 24 hours,"" she wails, ""and I go running in the park, and when I get back to my"
"2022-03-18","for clothing or any other evidence that Holland was there. </s><s> Items of interest included white/beige/orange jacket, a","black jacket",", beige cotton type longs with a drawstring, a black tote bag, possibly a white towel and a pair of shoes of undetermined"
"2022-04-08","face of soft glam makeup. </s><s> Meanwhile, her stepbrother Landon Barker also opted for all-black as he hit the red carpet in a","black jacket",", pants, and a ribbed sweater </s><s> Decked out: The musician was decked out in pearls and sported metallic silver nails for the"
"2022-04-21","on top of the car boot. </s><s> And to open the car trunk, you hold two locks positioned on either sides. </s><s> In the trunk is where the","black jacket","that is used to protect the car from rain is kept. </s><s> And when it rains while he drives, he connects the cover from the rear to"
